Comment_Text,Source_Row_Index,CKIP_Analysis_Text,CKIP_Matched_Pairs,CKIP_Matched_Pair_Count,CKIP_Matched_Sentences
Đã ngày thứ 5 cày view liên tục cho sếp❤,408,連續為boss刷瀏覽量已經第五天了❤,,0,
Mình nghe khoảng 80 lần rồi hihi,409,我已經聽了大約80遍了哈哈,,0,
Yêu thương Tùng,410,愛童,,0,
Best song,411,最佳歌曲,,0,
"Số người còn đang cày 
👇",412,"仍在耕地的人數
👇",,0,
"từ âm nhạc đến thời trang, gu Tùng SANG vãi",413,從音樂到時尚，Tung的品味是SANG,,0,
Sơn tùng đã nói tiki 💔🥀✌🏾🤑🆑🇱🇸🪝🦋🐿️🫙😱🤯🤣,414,孫同說tiki💔🥀✌🏾🤑🆑🇱🇸🪝🦋🐿️🫙😱🤯🤣,,0,
Lên thôi. Ngày nào cũng phải nghe chục lần,415,我們上去吧。我每天必須聽十遍,,0,
"🎉 mk rấy ghiền mv này của a chính,",416,🎉 我太沉迷於你的這個MV了，,,0,
Professional,417,專業的,,0,
Nhạc cuốn quá sếp,418,老闆，音樂太震撼了,,0,
ngay nao cung ngheeeeeeee,419,現在聽meeeeeee,,0,
Số người còn đang cày,420,仍在耕地的人數,,0,
Wayyyyyyyyyy,421,韋耶耶耶耶耶,,0,
24M view tiếp theoo nào cả nhà,422,接下來每個人都有 2400 萬次觀看,,0,
"nhạc của anh càng nghe càng hay, ai thấy đúng like nào",423,你聽他的音樂越多，效果就越好。誰喜歡它？,效果|多; 效果|好; 音樂|多,3,你 聽 他 的 音樂 越 多 ， 效果 就 越 好
đang cày ❤,424,犁地❤,,0,
"Chúc mừng 1,2M like",425,恭喜你獲得 120 萬個贊,,0,
Tuyệt vời,426,偉大的,,0,
M-TP mãi đỉnhhhhhhhhhh,427,M-TP永遠都是偉大的哈哈哈哈,,0,
Nghe nhiều dô ae,428,多聽聽老哥,,0,
làm tôi nhớ đến anh tôi 🇯🇵,429,讓我想起了我的兄弟🇯🇵,,0,
🎉🎉🎉love,430,🎉🎉🎉愛,,0,
Hayyy,431,嘿嘿,,0,
Hay quá . Ngày nào cũng nghe,432,超好的 。每天聽,,0,
Cố cày lên 50m tháng này nhé,433,本月嘗試犁耕 50m,,0,
Come here,434,來這裡,,0,
hay quá anh oi 🎉🎉🎉🎉,435,太好了兄弟🎉🎉🎉🎉,兄弟|好,1,太 好 了 兄弟 🎉🎉🎉🎉
"Chào ngày mới vui vẻ, m nghe nhạc sếp.",436,你好，新的一天快樂，我聽音樂老闆。,老闆|快樂; 音樂|快樂,2,你 好 ， 新 的 一 天 快樂 ， 我 聽 音樂 老闆
càng nghe càng nghiện là sao,437,越聽越上癮,,0,
"sáng mở 1 lần, trưa 1 lần, tối về 1 lần",438,早上一次、中午一次、晚上一次,,0,
Chúc cả nhà nghe nhạc vui vẻ,439,祝大家聽音樂快樂,音樂|快樂,1,祝 大家 聽 音樂 快樂
"nhạc hay, mỗi ngày nghe 3 cữ. Từ hôm ra đến giờ nghe tầm hơn 30 lần. Ok chú em",440,好聽的音樂，每天聽3遍。自從它發行以來，我已經聽了大約30遍。好的，叔叔,叔叔|好; 音樂|好聽,2,好聽 的 音樂 ， 每 天 聽 3 遍 || 好 的 ， 叔叔
🎉🎉🎉hay quá sếp ơi,441,🎉🎉🎉 太好了，老闆,老闆|好,1,🎉🎉🎉  太 好 了 ， 老闆
Thương Tùng nhiều lắm,442,我非常喜歡東東,東東|喜歡,1,我 非常 喜歡 東東
Mtp mãi đỉnh rùiii ❤❤,443,Mtp永遠是最好的❤❤,,0,
tự hào ...❤,444,驕傲...❤,,0,
hayy quá❤,445,太酷了❤,,0,
Nghiệnn. quá rồi🎉🎉🎉,446,上癮了。太過分了🎉🎉🎉,,0,
😮😮😊😊,447,😮😮😊😊,,0,
quá wow,448,哇哦,,0,
xem trend tddax ghê,449,看看tddax走勢,,0,
Cày mạnh lên ae❤,450,辛苦耕耘了兄弟❤,兄弟|辛苦,1,辛苦 耕耘 了 兄弟 ❤
Tuy không biết tiếng anh nhưng lúc nào cũng nghe,451,雖然我不懂英語，但我一直在聽,英語|懂,1,雖然 我 不 懂 英語 ， 但 我 一直 在 聽
Tiếp tục cày nào mn ❤,452,我們繼續耕耘吧❤,,0,
Bài này nghe rất hay và sang. Vẫn luôn ủng hộ ca sĩ MTP vì một nền âm nhạc phát triển.,453,這首歌聽起來非常好聽而且奢華。仍支持歌手 MTP 發展音樂產業。,歌|奢華; 歌|好聽,2,這 首 歌 聽起來 非常 好聽 而且 奢華
hay quá đi ❤,454,太酷了❤,,0,
❤❤❤🎉🎉,455,❤❤❤🎉🎉,,0,
Mạnh mẽ lên nao,456,堅強一點,,0,
Âm nhạc dát vàng tai ng nghe❤,457,音樂在耳機裡鍍金❤,,0,
hay quá vẫn còn nghe ạ,458,太好了，還在聽,,0,
Càng nghe càng cuốn mà :(),459,我越聽越著迷:(,,0,
Hay quá,460,太酷了,,0,
Càng nghe càng thấy hay!,461,你聽得越多，效果越好！,效果|多; 效果|好,2,你 聽 得 越 多 ， 效果 越 好
Cày mạnh lên cả nhà,462,用力犁整棟房子,房子|用力,1,用力 犁 整 棟 房子
❤,463,❤,,0,
Quá phê!!,464,這麼高！ ！,,0,
Đỉnh quá,465,太棒了,,0,
Quá tự hào vì là người VN. SAY OH YEAH QUÁ ĐẲNG CẤP SKY ƠIIIIIII🇻🇳,466,身為越南人真是太自豪了說哦，是的，如此優雅的天空 OIIIIIII🇻🇳,越南人|自豪,1,身為 越南人 真是 太 自豪 了 說 哦 ， 是 的 ， 如此 優雅 的 天空  OIIIIIII🇻🇳
"Idol Sơn Tùng từ ngày MV này ra mắt , lạ thật, như bị cuốn theo ấy. Cho dù trước đây ko phải Sky",467,偶像孫儷，從這個MV出來那天起，就很奇怪，我覺得自己得意忘形了。雖然之前不是Sky,,0,
tôi vẫn đang cày,468,我還在耕耘,,0,
GOAT,469,山羊,,0,
Lâu rồi moi nghe bài mới cua sếp tùng,470,好久沒聽到老闆的新歌了,新歌|久; 老闆|久,2,好 久 沒 聽到 老闆 的 新歌 了
Rất hay và cuốn,471,非常好且有吸引力,吸引力|好,1,非常 好 且 有 吸引力
Đầu tiên nghe ko cuốn càng  nghe nhiều càng cuốn.,472,一開始我沒聽，越聽越入迷。,,0,
Đã quá trời ơi,473,天哪，太過分了,,0,
I’m from Amẻican and i love this ❤️❤️,474,我來自美國，我喜歡這個❤️❤️,,0,
Ngày nào cũng nghe mới chịu,475,我每天都會聽它,,0,
Đỉnh❤,476,巔峰❤,,0,
mai mai moi tinh yeu,477,永遠愛永遠,,0,
tiếp tục điểm danh nào,478,我們繼續點名吧,,0,
Tất bật với cơm áo gạo tiền nhưng vẫn phải tranh thủ vào nghe để nhỡ năm sau hát đc karaoke thì sao,479,忙著吃飯、忙著錢，還得抽空聽，明年能唱卡拉OK又如何？,,0,
Yêu anh,480,愛你,,0,
Nhạc hay trendy,481,潮流好聽的音樂,潮流|好聽; 音樂|好聽,2,潮流 好聽 的 音樂
come my way lên nữa cùng nhạc hay,482,帶著美妙的音樂再次來到我的身邊,音樂|美妙,1,帶 著 美妙 的 音樂 再次 來到 我 的 身邊
mọi người ơi cày cho sếp về lại top1 nào,483,大家一起把頭目推回第一吧,,0,
"Ngàn đời sau thế hệ VN sẽ mãi nhắc lại tên Sơn TùngMtp, đã có 1 nghệ sĩ VN làm đc điều ko tưởng!!!!",484,幾千代之後，越南一代將永遠記住Son TungMtp這個名字，有一位越南藝術家做了不可思議的事情！ ！ ！ ！,事情|不可思議; 代|記住; 藝術家|不可思議,3,幾千 代 之後 ， 越南 一 代 將 永遠 記住 Son  Tung Mtp 這 個 名字 ， 有 一 位 越南 藝術家 做 了 不可思議 的 事情
lên mạnh nào Sky ơi,485,加油，天空,,0,
càng nghe càng ghiền,486,越聽越上癮,,0,
🎉🎉🎉,487,🎉🎉🎉,,0,
So love,488,所以愛,,0,
❤❤❤❤❤❤,489,❤❤❤❤❤❤,,0,
"Số người còn đang cày
👇",490,"仍在耕地的人數
👇",,0,
Càng nghe càng cuốn ❤,491,越聽越著迷❤,,0,
Càng nghe càng cuốn,492,越聽越著迷,,0,
Quá hay,493,超好的,,0,
cảm nhận rất tự hào,494,感到非常自豪,,0,
come my way,495,來我這裡,,0,
Ae còn cày k ❤,496,你還在耕耘嗎❤,,0,
"Ngày nào đến cty cũng mở Coccoc và Chrome, bật Come My Way và để chế độ phát lại đến lúc tan làm =))",497,每天上班時，我都會打開 Coccoc 和 Chrome，打開 Come My Way 並將其保留為播放模式，直到下班 =)),,0,
"có ai đang cày cùng tôi không, hãy nói tôi ko cô đơn đi",498,有人跟我一起耕地嗎？請告訴我我並不孤單,,0,
đỉnh,499,頂部,,0,
