Comment_Text,Source_Row_Index,CKIP_Analysis_Text,CKIP_Matched_Pairs,CKIP_Matched_Pair_Count,CKIP_Matched_Sentences
"Visuals? 
Can we talk about the vocals? 
In 2026, Imho, kpop has lost the vocal prowess that made it great
It's auto tune and a bunch of choreographed visuals 
Mamamoo? 
Is the essence of kpop
Incredibly talented, strong vocals, from beautiful women, that can do it all
The song is amazing
Mamamoo is amazing
Bravo Ladies, bravo
Absolutely love it!
💐💐👏👏💗💗",215,"視覺效果？ 
我們可以談談人聲嗎？ 
2026 年，恕我直言，韩国流行音乐已经失去了让它变得伟大的声音实力
它是自动调整和一堆精心设计的视觉效果 
媽媽嗎？ 
是kpop的精髓
令人难以置信的才华横溢，声音强劲，来自美丽的女人，这一切都可以做到
這首歌太棒了
媽媽真是太棒了
太棒了女士們，太棒了
絕對喜歡它！
💐💐👏👏💗💗",人|横溢; 們|棒; 声音|伟大; 声音|变; 声音|强劲; 声音|横溢; 声音|美丽; 女人|强劲; 女人|美丽; 女士|棒; 媽媽|棒; 实力|伟大; 实力|变; 才华|强劲; 才华|横溢; 效果|精心; 歌|棒; 视觉|精心,18,2026  年 ， 恕 我 直言 ， 韩国 流行音乐 已经 失去 了 让 它 变 得 伟大 的 声音 实力 || 它 是 自动 调整 和 一 堆 精心 设计 的 视觉 效果 || 令 人 难以置信 的 才华 横溢 ， 声音 强劲 ， 来自 美丽 的 女人 ， 这 一切 都 可以 做到 || 這 首 歌 太 棒 了 || 媽媽 真是 太 棒 了 || 太 棒 了 女士 們 ， 太 棒 了
마마무 오랜만이당 반갑네 노래 좋구 다들 이쁘당 휘인 폼 ㄹㅈㄷ,216,媽媽，好久不見了。很高興見到你。這首歌很好聽。每個人都很漂亮。 Wheein的形式ㄹㅈㄷ,人|漂亮; 媽媽|久; 歌|好聽,3,媽媽 ， 好 久 不見了 || 這 首 歌 很 好聽 || 每 個 人 都 很 漂亮
"코첼라에서 다시 불러주면 조케따...
빚내서라도 보러갈듯..ㅜ
맘무언니들 좋은노래 내줘서 고마워용
오랜만에 언니들 노래 한창 듣던 학생일때로 다시 돌아간 느낌이여서 좋았어요
역시 믿듣맘무ㅜ 더알려져라",217,"如果你在科切拉音樂節再唱一次，那一定是 Joqueta...
我想即使要藉錢我也會去看..ㅜ
媽媽們，謝謝你們發布了這麼好聽的歌曲。
這很好，因為很長一段時間以來第一次聽到我姐妹們的歌曲，感覺就像回到了學生時代。
正如所料，我相信你。請讓更多人知道。",人|知道; 們|感覺; 姐妹|感覺; 學生|感覺; 時間|長; 歌曲|好聽; 歌曲|感覺,7,媽媽 們 ， 謝謝 你們 發布 了 這麼 好聽 的 歌曲 || 這 很 好 ， 因為 很 長 一 段 時間 以來 第一 次 聽到 我 姐妹 們 的 歌曲 ， 感覺 就 像 回到 了 學生 時代 || 請 讓 更多 人 知道
마지막에 소름끼침... 넷 음색이 너무 조화롭다 4명의 꽃들 오래가자,218,看到最後起雞皮疙瘩……四個聲音太和諧了。讓四朵花長久地綻放。,聲音|和諧; 花|長久,2,看到 最後 起 雞皮疙瘩 … … 四 個 聲音 太 和諧 了 || 讓 四 朵 花 長久 地 綻放
"뒤늦게 맘무에 입덕해서 평생 단체콘 못볼줄 알았는데, 컴백해줘서 너무 고마워요 사랑해요❤",219,我很晚才進入Mammu，以為我這輩子都看不到集體音樂會了，但我非常感謝你們回來。我愛你❤,,0,
아우 마마무 얼마만이야.....역시 가창력 탑이다,220,哎呀，Mamamoo，多久了啊……果然，你的歌唱能力是最好的。,能力|好,1,哎呀 ， Mamamoo ， 多久 了 啊 … … 果然 ， 你 的 歌唱 能力 是 最 好 的
마마무다운 노래로 컴백해줘서 너무 좋다ㅎㅎ,221,我很高興他們帶著一首感覺像 Mamamoo 呵呵的歌曲回來了。,,0,
"Wow!! Song brought me to tears..Missed mamamoo so much.😢😢 they never dissapoints while maintaining  their originality,identity ,💜💜",222,哇！ ！歌曲讓我流淚..非常想念mamamoo。 😢😢他們在保持原創性、身份的同時從未讓人失望，💜💜,人|失望,1,😢😢 他們 在 保持 原創性 、 身份 的 同時 從未 讓 人 失望 ， 💜 💜
"this song is so beautiful, especially the last harmonizing! 💖",223,這首歌太好聽了，特別是最後的和聲！ 💖,歌|好聽; 歌|特別,2,這 首 歌 太 好聽 了 ， 特別 是 最後 的 和聲
마마무 신곡.. 눈물나게 좋다 네명의 꽃들 대박나자!!!,224,Mamamoo的新歌..太好聽了，讓人哭。讓我們大受歡迎吧，四朵花！ ！ ！,人|好聽; 新歌|好聽,2,Mamamoo 的 新歌 .. 太 好聽 了 ， 讓 人 哭
almost listened for 30 times. It's still an amazing song🥹,225,差不多聽了30遍。這仍然是一首很棒的歌🥹,歌|棒,1,這 仍然 是 一 首 很 棒 的 歌 🥹
"This is so fresh and I love how they didn't spoil entire song so we have chance to feel fresh breeze from this song

I love you, Mamamoo, and glad that you came back ❤",226,"這首歌太新鮮了，我喜歡他們沒有破壞整首歌，所以我們有機會從這首歌中感受到清新的微風

我愛你，Mamamoo，很高興你回來❤",微風|感受到; 微風|清新; 歌|感受到; 歌|新鮮; 歌|清新,5,這 首 歌 太 新鮮 了 ， 我 喜歡 他們 沒有 破壞 整 首 歌 ， 所以 我們 有 機會 從 這 首 歌 中 感受到 清新 的 微風
Creo que literalmente no pudo haber una mejor cancion para el comeback de las reinas <3 me encanta mas cada vez que la escucho <333,227,我認為對於皇后樂隊的回歸來說，確實沒有比這更好的歌曲了 <3 每次我聽它時我都會更喜歡它 <333,歌曲|好,1,我 認為 對於 皇后 樂隊 的 回歸 來 說 ， 確實 沒有 比 這 更 好 的 歌曲 了  <3  每 次 我 聽 它 時 我 都 會 更 喜歡 它  <333
God they never miss. I loved all versions of the song in the album. I'm so exicitied to see them perform the Acoustic and Latin Version soon,228,天哪，他們永遠不會錯過。我喜歡專輯中這首歌的所有版本。我很高興看到他們很快就表演原聲和拉丁版本,原聲|快; 專輯|喜歡; 拉丁|快; 歌|喜歡,4,我 喜歡 專輯 中 這 首 歌 的 所有 版本 || 我 很 高興 看到 他們 很 快 就 表演 原聲 和 拉丁 版本
드디어 마마무 돌아왔다ㅠㅠㅠ 노래 너무너무 좋아 언니들 사랑해♥︎♥︎,229,Mamamoo終於回來了ㅠㅠㅠ我非常喜歡這首歌，我愛你們♥︎♥︎,歌|喜歡,1,Mamamoo 終於 回來 了 ㅠㅠㅠ 我 非常 喜歡 這 首 歌 ， 我 愛 你們 ♥︎♥︎
케이팝에 필요했던 장르다 노래대박!!,230,這是韓國流行音樂需要的一種曲風。這是一首很棒的歌！ ！,曲風|需要; 歌|棒; 音樂|流行; 音樂|需要,4,這 是 韓國 流行 音樂 需要 的 一 種 曲風 || 這 是 一 首 很 棒 的 歌
This song seemed so personal and emotional. It brought this melancholy feeling of past successes falling away and moving into new phases in life. I love this.,231,這首歌看起來非常個人化和情感化。它帶來了一種過去的成功逐漸消失並進入人生新階段的憂鬱感。我喜歡這個。,人生|成功; 人生|新; 憂鬱感|新; 歌|個人化; 歌|情感化; 階段|新,6,這 首 歌 看起來 非常 個人化 和 情感化 || 它 帶來 了 一 種 過去 的 成功 逐漸 消失 並 進入 人生 新 階段 的 憂鬱感
Our girls have grown and returned as four mature women 💐🔥,232,我們的女孩們已經長大並作為四個成熟女性回歸💐🔥,們|長大; 女孩|長大; 女性|成熟,3,我們 的 女孩 們 已經 長大 並 作為 四 個 成熟 女性 回歸 💐🔥
역시 마마무는 4명 다 필요하다.,233,正如所料，Mamamoo 需要全部 4 名成員。,成員|需要,1,正 如 所 料 ， Mamamoo  需要 全部  4   名 成員
Army is here for our queen 👸,234,軍隊為我們的女王而來👸,,0,
日本人ですが、1番辛い時期にmamamooに出会い頑張れました。そして、また今自分がトラブルを抱えた時に復活されて勇気をもらえてます。様々な問題がある中、また4人の曲を聞けて幸せです。頑張って下さい。ありがとうございます。,235,我是日本人，但我在最艱難的時期遇到了 mamamoo，它幫助我做到了最好。現在，當我遇到困難時，我得到了重生的勇氣。儘管有這些問題，我很高興能夠再次聽到他們四人的歌曲。祝你好運！謝謝。,勇氣|重生; 問題|高興; 時期|艱難,3,我 是 日本人 ， 但 我 在 最 艱難 的 時期 遇到 了  mamamoo ， 它 幫助 我 做到 了 最 好 || 現在 ， 當 我 遇到 困難 時 ， 我 得到 了 重生 的 勇氣 || 儘管 有 這些 問題 ， 我 很 高興 能夠 再次 聽到 他們 四 人 的 歌曲
"Wow what a journey...
I remember being hyped for their debut, finding out that not only do they release amazing songs, but they also have incredible live voices and performances and very bright and goofy personalities. I remember seeing their rise to fame, from almost no fans to being recognized by the korean population and k-pop community for their talent. I remember tearing up from their legendary immortal song performances. How each new release was better than the previous. Their solo endeavours. The only K-pop group that I watched all live performances of. I enjoyed all of it. 
Thank you Mamamoo for this beautiful song and precious journey!! ❤",236,"哇，多麼美好的旅程啊…
我記得他們的首次亮相讓我大肆宣傳，發現他們不僅發行了令人驚嘆的歌曲，而且還擁有令人難以置信的現場聲音和表演以及非常聰明和愚蠢的個性。我記得看到他們聲名鵲起，從幾乎沒有粉絲到因其才華而受到韓國民眾和韓國流行音樂社群的認可。我記得他們傳奇的不朽歌曲表演讓我熱淚盈眶。每個新版本如何比以前更好。他們的單獨努力。我唯一觀看過所有現場表演的韓國流行樂團。我很享受這一切。 
謝謝Mamamoo這首優美的歌曲和珍貴的旅程！ ❤",個性|愚蠢; 個性|聰明; 傳奇|不朽; 傳奇|記得; 旅程|珍貴; 旅程|美好; 樂團|流行; 歌曲|不朽; 歌曲|優美; 歌曲|熱淚盈眶; 歌曲|珍貴; 歌曲|記得; 民眾|流行; 版本|好; 版本|新; 社群|流行; 粉絲|鵲起; 聲名|記得; 聲名|鵲起; 聲音|聰明; 表演|不朽; 表演|熱淚盈眶; 音樂|流行,23,哇 ， 多麼 美好 的 旅程 啊 … || 我 記得 他們 的 首次 亮相 讓 我 大肆 宣傳 ， 發現 他們 不僅 發行 了 令 人 驚嘆 的 歌曲 ， 而且 還 擁有 令 人 難以置信 的 現場 聲音 和 表演 以及 非常 聰明 和 愚蠢 的 個性 || 我 記得 看到 他們 聲名 鵲起 ， 從 幾乎 沒有 粉絲 到 因 其 才華 而 受到 韓國 民眾 和 韓國 流行 音樂 社群 的 認可 || 我 記得 他們 傳奇 的 不朽 歌曲 表演 讓 我 熱淚盈眶 || 每 個 新 版本 如何 比 以前 更 好 || 我 唯一 觀看 過 所有 現場 表演 的 韓國 流行 樂團 || 謝謝 Mamamoo 這 首 優美 的 歌曲 和 珍貴 的 旅程
OMG English lyrics for International fans 🥹🥹🥹🥹 Thank you MAMAMOO for coming back to us 🩵🩵🩵🩵,237,OMG 獻給國際歌迷的英文歌詞🥹🥹🥹🥹謝謝MAMAMOO回到我們身邊🩵🩵🩵🩵,,0,
간만에 처음부터 끝까지 다 들은 곡이에요..!!! 생각지도 못한 선물 받은 거 같네요~ 마마무 데칼코마니 무대 라이브로 보던 게 엊그제 같은데 너무 좋네요😢,238,這是我從頭到尾聽了一段時間的第一首歌..！ ！ ！感覺收到了一份意外的禮物～感覺好像就在昨天，在舞台上看Mamamoo的Decalcomani現場，但我很開心😢,感覺|意外; 禮物|意外,2,感覺 收到 了 一 份 意外 的 禮物 ～ 感覺 好像 就 在 昨天 ， 在 舞台 上 看 Mamamoo 的 Decal comani 現場 ， 但 我 很 開心 😢
"Mamamoo's emotional songs always give me chills, I feel it coursing through my veins. Music truly is the universal language.",239,Mamamoo的情感歌曲總是讓我感到不寒而栗，我感覺它在我的血管裡流淌。音樂確實是通用語言。,情感|感到; 歌曲|感到; 血管|感覺,3,Mamamoo 的 情感 歌曲 總是 讓 我 感到 不寒而栗 ， 我 感覺 它 在 我 的 血管 裡 流淌
I can't stop listening to this precious masterpiece 😌❤️‍🔥,240,我無法停止聆聽這部珍貴的傑作😌❤️‍🔥,傑作|珍貴,1,我 無法 停止 聆聽 這 部 珍貴 的 傑作 😌❤️‍🔥
노래 감다살 무엇 이게 바로 마마무 라는 걸 보여준다 사랑합니다❤,241,歌曲《Gadamasal》顯示這是 Mamamoo。我愛你❤,歌曲|顯示,1,歌曲 《 Gadamasal 》 顯示 這 是  Mamamoo
待ち遠しかったカムバ、ママム4人の姿が見れて本当に嬉しい泣きそう🥹電車だから我慢してます笑,242,我很高興看到 4 Mamamoos 回歸期待已久。我快要哭了🥹我忍住了，因為這是火車哈哈,,0,
OMG its all bringing back all our memories with mamamoo. I love this song. It showcases their different tones such a good vibe and melody is so nostalgic,243,天啊，這一切都帶回了我們和媽媽的所有回憶。我喜歡這首歌。它展示了他們不同的音調，氛圍很好，旋律很懷舊,旋律|好; 旋律|懷舊; 歌|喜歡; 氛圍|不同; 氛圍|好; 音調|不同; 音調|好,7,我 喜歡 這 首 歌 || 它 展示 了 他們 不同 的 音調 ， 氛圍 很 好 ， 旋律 很 懷舊
내 언니들이 돌아왔다.,244,我的姐妹們回來了。,,0,
솔직히 걱정했는데 역시 괜히 믿듣맘무가 아니야.. 누가 들어도 마마무스럽게 좋은 음악으로 나온 것 같아요♡♡ 아니 다들 미모가 완전 성수기라서 뮤비도 너무 예뻐🥹🫶🏻,245,說實話，我很擔心，但也不是沒有道理的.. 我覺得這是一首聽過的人都會被Mamamoo感動的好音樂♡♡不是，大家都很美，MV也很漂亮🥹🫶🏻,人|感動; 實話|擔心; 道理|覺得; 音樂|好; 音樂|感動,5,說 實話 ， 我 很 擔心 ， 但 也 不 是 沒有 道理 的 ..  我 覺得 這 是 一 首 聽 過 的 人 都 會 被 Mamamoo 感動 的 好 音樂 ♡ ♡ 不 是 ， 大家 都 很 美 ， MV 也 很 漂亮 🥹🫶🏻
마마무 컴백해줘서 고마워!! 완전체 너무 보고 싶었어..ㅠㅠ 믿듣맘무 영원하자💚 대박나자!,246,謝謝媽媽回來！ ！我非常想念整個組合..ㅠㅠ我相信你，讓我們永遠活下去吧💚 讓我們成為熱門！,組合|相信,1,我 非常 想念 整 個 組合 ..ㅠㅠ 我 相信 你 ， 讓 我們 永遠 活 下去 吧 💚   讓 我們 成為 熱門
"Whoever are here, congratulations for finding real art❤",247,無論誰在這裡，恭喜你找到了真正的藝術❤,,0,
"Solars high note at the end, that was crazy",248,Solars 最後的高調，太瘋狂了,高調|瘋狂,1,Solars  最後 的 高調 ， 太 瘋狂 了
Mamamoo is coming back for you,249,Mamamoo 會回來找你的,,0,
"They literally healed my soul with this comeback, GOD ! 🥹✨️",250,他們的這次回歸確實治癒了我的靈魂，上帝！ 🥹✨️,,0,
It's so refreshing to hear a new K-pop song that's vocal-heavy.,251,聽到一首充滿人聲的新韓國流行歌曲真是令人耳目一新。,人|流行; 人|耳目一新; 人聲|新; 人聲|流行; 歌曲|新; 歌曲|流行; 歌曲|耳目一新,7,聽到 一 首 充滿 人聲 的 新 韓國 流行 歌曲 真是 令 人 耳目一新
마마무 언니들 컴백했다!!!!!!! 미친 개좋아,252,Mamamoo姊妹回來了！ ！ ！ ！ ！ ！我喜歡瘋狗,瘋狗|喜歡,1,我 喜歡 瘋狗
"MAMAMOO came back and reminded everyone what real vocals sound like. 👑🔥

The queens have returned, and K-pop is healing. “4 Flowers” is a masterpiece, and their voices are as powerful and beautiful as ever.",253,"MAMAMOO回來提醒大家甚麼是真正的歌聲。 👑🔥

皇后們回歸，韓國流行音樂正在康復。 《4 Flowers》是一部傑作，他們的聲音一如既往地有力而美麗。",們|流行; 皇后|流行; 聲音|有力; 音樂|康復; 音樂|流行,5,皇后 們 回歸 ， 韓國 流行 音樂 正在 康復 || 《 4 Flowers 》 是 一 部 傑作 ， 他們 的 聲音 一如 既往 地 有力 而 美麗
They're here to save vocals in the K-pop industry! The instrumental feels like the long-lost sister of Wind Flower.❤️,254,他們來這裡是為了拯救韓國流行音樂產業的聲音！器樂感覺就像是風花失散多年的妹妹❤️,器樂|風花失散; 妹妹|風花失散; 感覺|風花失散; 產業|流行; 聲音|流行; 音樂|流行,6,他們 來 這裡 是 為 了 拯救 韓國 流行 音樂 產業 的 聲音 || 器樂 感覺 就 像是 風花失散 多 年 的 妹妹 ❤ ️
Please let this be the sign of more Mamamoo to come!  I've missed them all together so much.  🥹,255,請讓這成為更多 Mamamoo 到來的標誌！  我非常想念他們在一起。  🥹,,0,
한국적이면서 팝같은 하모니도 환상적이다,256,韓語和流行音樂的和聲也很棒。,韓語|流行; 音樂|棒; 音樂|流行,3,韓語 和 流行 音樂 的 和聲 也 很 棒
아씡... 왜 슬프냐.... 진짜 너무 벅차다....🥹 뮤비 색감도 너무너무 예쁘고 노래도 좋음...🫶🏻 마마무 완전체로 컴백해줘서 고마워...❤,257,好痛...為什麼我很難過...我真的好難受...🥹MV的顏色好漂亮，歌曲也好聽...🫶🏻謝謝Mamamoo以完整成員的身份回歸...❤,成員|完整; 歌曲|好聽; 歌曲|漂亮; 身份|完整; 顏色|漂亮; 顏色|難受,6,好 痛 ... 為什麼 我 很 難過 ... 我 真的 好 難受 ...🥹MV 的 顏色 好 漂亮 ， 歌曲 也 好聽 ...🫶🏻 謝謝 Mamamoo 以 完整 成員 的 身份 回歸 ... ❤
진짜 보컬로 전부 짱짱하면서 매력있는 애들은 또 없을듯,258,我認為沒有其他孩子能如此有吸引力且擁有如此美妙的聲音。,吸引力|美妙; 聲音|美妙,2,我 認為 沒有 其他 孩子 能 如此 有 吸引力 且 擁有 如此 美妙 的 聲音
Such a beautiful song in any way it can be heard and felt.  And the idea of their journey being the meaning to me is so beautiful. Isn’t that the truth of how life moves. So beautifully written and sung. These 4 will always be at the top of what music means and is meant to be ❤️🫰 harmonies ❤️,259,如此美妙的歌曲無論以何種方式都可以被聽到和感受到。  他們的旅程對我來說意義非凡，這一點真是太美好了。這不正是生命運作的真相嗎？寫得和唱得如此美妙。這 4 個永遠是音樂意義的頂峰，並且意味著 ❤️🫰 和聲 ❤️,意義|意味; 意義|非凡; 旅程|非凡; 歌曲|美妙,4,如此 美妙 的 歌曲 無論 以 何 種 方式 都 可以 被 聽到 和 感受到 || 他們 的 旅程 對 我 來說 意義 非凡 ， 這 一 點 真是 太 美好 了 || 這  4   個 永遠 是 音樂 意義 的 頂峰 ， 並且 意味 著  ❤ ️🫰  和聲  ❤ ️
마마무가 캐리했다 너무좋다😭😭😭😭 마마무는 계속된다!!!!🤩😍,260,我喜歡Mamamoo的carry😭😭😭😭 Mamamoo繼續！ ！ ！ 🤩😍,,0,
"been listening to this nonstop still not tired of it ahhh mamamoo always gives us amazing music, moomoos are blessed",261,一直聽個不停還沒厭倦啊啊啊mamamoo總是帶給我們美妙的音樂，moomoos有福了,音樂|美妙,1,一直 聽 個 不停 還 沒 厭倦 啊 啊 啊 mamamoo 總是 帶給 我們 美妙 的 音樂 ， moomoos 有 福 了
와 미쳤다 마마무가 돌아왔다❤❤❤❤,262,哇，媽媽回來了❤❤❤❤,,0,
마마무는 각자 능력치도 좋지만 역시 넷이 모여있을 때 시너지가 너무 좋음 평생 그룹으로 매년 노래,263,Mamamoo的個人能力不錯，但四個人在一起的協同作用真的很好。他們在餘生中每年都會以團體形式唱歌。,人|不錯; 人|在一起; 作用|在一起; 作用|好; 能力|不錯,5,Mamamoo 的 個人 能力 不錯 ， 但 四 個 人 在一起 的 協同 作用 真的 很 好
"Not some trendy AI-written anything, beautiful concept, MAMAMOO essence, more than 3 minutes long, just PERFECT 🩷🩷🩷🩷",264,不是什麼時髦的AI寫的東西，美麗的概念，MAMAMOO精髓，3分鐘多，完美🩷🩷🩷🩷,東西|時髦; 東西|美麗; 概念|美麗; 精髓|美麗,4,不 是 什麼 時髦 的 AI 寫 的 東西 ， 美麗 的 概念 ， MAMAMOO 精髓 ， 3 分鐘 多 ， 完美 🩷🩷🩷🩷
마마무는 영원히 계속 된다,265,Mamamoo將永遠持續下去,,0,
드디어 완전체😭 컴백해줘서 고마워 마마무💚💚,266,終於全團了😭謝謝Mamamoo回來💚💚,,0,
"I saw someone say that 4 flowers in like 4 colors: a single that leads to a series of albums. I wish that were true with every fiber of my being. but it is alot of work. maybe more doable is to have each of them releave a mini album as soloists and have mamamoo feature on a song. they have talked about how much work it is to do the mamamoo structure. so what if each member go to imagine what if they were in charge of mamamoo, or what make a song that displays their favorite flavor of mamamoo? idk how companies work and how they would each contribute to a song like that, but what do yall think?",267,我看到有人說 4 朵花有 4 種顏色：一首單曲會產生一系列專輯。我希望我的每一根纖維都是如此。但這是大量的工作。也許更可行的辦法是讓他們每個人重新發行一張迷你專輯作為獨奏者，並在一首歌曲中加入mamamoo的特色。他們討論了製作mamamoo 結構需要做多少工作。那麼，如果每個成員都去想像一下，如果他們負責mamamoo會怎樣，或者怎樣才能創作出一首展現他們最喜歡的mamamoo風味的歌曲呢？我不知道公司是如何運作的，以及他們將如何為這樣的歌曲做出貢獻，但你們怎麼看？,人|迷你; 單曲|產生; 專輯|產生; 專輯|迷你; 工作|需要; 成員|想像; 歌曲|喜歡; 歌曲|這樣; 系列|產生; 結構|需要; 纖維|如此; 者|迷你; 貢獻|這樣; 辦法|可行; 風味|喜歡,15,我 看到 有 人 說  4   朵 花 有  4   種 顏色 ： 一 首 單曲 會 產生 一 系列 專輯 || 我 希望 我 的 每 一 根 纖維 都 是 如此 || 也許 更 可行 的 辦法 是 讓 他們 每 個 人 重新 發行 一 張 迷你 專輯 作為 獨奏 者 ， 並 在 一 首 歌曲 中 加入 mamamoo 的 特色 || 他們 討論 了 製作 mamamoo  結構 需要 做 多少 工作 || 那麼 ， 如果 每 個 成員 都 去 想像 一下 ， 如果 他們 負責 mamamoo 會 怎樣 ， 或者 怎樣 才 能 創作出 一 首 展現 他們 最 喜歡 的 mamamoo 風味 的 歌曲 呢 || 我 不 知道 公司 是 如何 運作 的 ， 以及 他們 將 如何 為 這樣 的 歌曲 做出 貢獻 ， 但 你們 怎麼 看
마마무야 우리 더 오래 많이 보자~ 사랑한우 놓지않을게~,268,Mamamoo，我們好久不見~我不會放開我心愛的韓牛的~,,0,
4人の新しい歌声をまた聞けてほんっとうに嬉しい😭帰ってきてくれてありがとう😭,269,再次聽到四位新歌聲真的很開心😭謝謝你們回來了😭,歌聲|新; 歌聲|開心,2,再次 聽到 四 位 新 歌聲 真的 很 開心 😭 謝謝 你們 回來 了 😭
퀸들의 귀환!,270,女王歸來！,,0,
"tearing up like proud mom watching her kids, day 4 🤧🥹",271,第四天，像驕傲的媽媽看著她的孩子一樣流淚🤧🥹,媽媽|驕傲; 孩子|一樣,2,第四 天 ， 像 驕傲 的 媽媽 看 著 她 的 孩子 一樣 流淚 🤧 🥹
"The vocals is insane!!! Solar’s high note took me out!
Also Moonbyul’s rap is crazy, I really didn’t expect an English part, but she killed it!!
And the harmonies!!!!!!! MAMAMOO IS BACK YALL",272,"歌聲太瘋狂了！ ！ ！索拉的高音讓我出局了！
另外Moonbyul的饒舌也很瘋狂，我真的沒想到有英文部分，但她殺了它！
還有和諧！ ！ ！ ！ ！ ！ ！ MAMAMOO 回來了",歌聲|瘋狂; 索拉|出局; 高音|出局,3,歌聲 太 瘋狂 了 || 索拉 的 高音 讓 我 出局 了
"THE VOCAL QUEENS ARE BACK! 👑✨
Welcome back, legends!",273,"聲樂女王回來了！ 👑✨
歡迎回來，傳奇！",,0,
This song is a banger. I have been waiting so long for this. Live version are gonna be so good,274,這首歌很火爆。我等這個已經很久了。現場版一定會很棒,歌|火爆; 現場版|棒,2,這 首 歌 很 火爆 || 現場版 一定 會 很 棒
Mamamoo ni uzbekistandagi muxlislari bormi !🎉❤❤❤❤,275,Mamamoo在烏茲別克有粉絲嗎！ 🎉❤❤❤❤,,0,
The climax at the bridge goes crazy with the vocals and the guitar,276,橋上的高潮隨著人聲和吉他而瘋狂,人聲|瘋狂; 吉他|瘋狂,2,橋 上 的 高潮 隨著 人聲 和 吉他 而 瘋狂
뭐 이렇게 노래를 잘해;;;,277,為什麼唱歌那麼好？ ;;;,,0,
It reminds me of Wind Flower ❤ welcome back Mamamoo!,278,這讓我想起風之花❤歡迎回來Mamamoo！,,0,
So so so good. Love that Mamamoo is back together again,279,那麼那麼好。喜歡 Mamamoo 再次聚在一起,,0,
"Let's go for 7 million now, Moomoo!",280,咱們現在就去爭取700萬吧，Moomoo！,,0,
Its KPOP Premium,281,其 KPOP Premium,,0,
컴백 너무 축하하고 노래 너무 좋아요 :) 무한반복 예정..,282,恭喜你回歸，我真的很喜歡這首歌:) 計劃無限期重複..,歌|喜歡,1,恭喜 你 回歸 ， 我 真的 很 喜歡 這 首 歌 : )   計劃 無 限期 重複 . .
너무좋아서 울음남 지금. 언니들 사랑해...,283,我太高興了，我現在都在哭。我愛你們姊妹們...,,0,
라이브 얼른 듣고파여~~ 믿듣맘 화음 넘 좋네여... 사랑한다,284,迫不及待想聽live了~~簡直不敢相信，和聲這麼好…我愛你,,0,
"久しぶりにカムバックして嬉しい
MAMAMOOがきっかけでKPOP好きになった",285,"很高興時隔很長一段時間再次回歸
因為MAMAMOO我開始喜歡KPOP。",時|長; 時|高興; 時間|長,3,很 高興 時 隔 很 長 一 段 時間 再次 回歸
"보컬 음색들 톤이 좋고 
곡도 괜찮고
영상도 괜찮아요 
특히 멤버들 하모니가 좋네요🎵👍",286,"語氣很好。 
歌也還好聽
影片也還可以
成員們的默契特別好🎵👍",們|好; 們|特別; 影片|還可以; 成員|好; 成員|特別; 歌|好聽; 語氣|好; 默契|好; 默契|特別,9,語氣 很 好 || 歌 也 還 好聽 || 影片 也 還可以 || 成員 們 的 默契 特別 好 🎵👍
"OMG, thas was beautiful. Why did I cry, idk. I missed them together. MAMAMOO 4EVA!",287,天哪，那太美了。我為什麼哭了，我不知道。我想念他們在一起。 MAMAMOO 4EVA！,,0,
VOCAL QUEENS ARE BACK!!,288,聲樂女王回來了！ ！,,0,
마마무 컴백 대박!!!!!!,289,Mamamoo的回歸真是太棒了！ ！ ！ ！ ！ ！ ！,,0,
마마무 시원한보컬을 잘나타내는 곡인듯..,290,我覺得這首歌很好地展現了Mamamoo酷炫的歌聲。,歌|好; 歌|覺得; 歌聲|炫; 歌聲|酷,4,我 覺得 這 首 歌 很 好 地 展現 了 Mamamoo 酷 炫 的 歌聲
"They ate in this era like always.
We r always with u our 4 Flowersss",291,"他們在這個時代一如既往地吃飯。
我們永遠和你在一起我們的 4 Flowersss",,0,
MAMAMOOがまた活動してくれて本当に嬉しいです❣️,292,真的很開心MAMAMOO又活躍了❣️,,0,
"그냥 너무 벅차오른다,,, 사랑해 언니들",293,我真是太感動了，，，我愛你們，姊妹們。,,0,
Our vocal queens are back! Onec again they release a master piece. So looking forward to attending their world tour concert. Moomoos let's show them all the love and support they deserve.,294,我們的歌王回來了！ Onec 他們再次發布了傑作。非常期待參加他們的世界巡迴演唱會。 Moomoos 讓我們向他們展示他們應得的所有愛和支持。,,0,
"Mooomooos We're so close, just a little more, let's reach 10 million if we can! 🎉❤🎉❤",295,Mooomooos 我們已經很接近了，只要再多一點，如果可以的話，讓我們達到 1000 萬！ 🎉❤🎉❤,,0,
"Solar wrote, thought about the concept & everything for this song. Wish she was respected like Soyeon by the group's fans",296,Solar 創作、思考了這首歌的概念和一切。希望她能像素妍一樣受到團體粉絲的尊重,素妍|希望,1,希望 她 能 像 素妍 一樣 受到 團體 粉絲 的 尊重
I cried 😢😢. The song hit me in the feels. I have loved these 4 since their debut. Hope they stay together and reach more success ❤❤❤,297,我哭了😢😢。這首歌觸動了我的感覺。自從他們出道以來我就很喜歡這四個人。希望他們能一直在一起，取得更大的成功❤❤❤,人|喜歡,1,自從 他們 出道 以來 我 就 很 喜歡 這 四 個 人
